NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Head Road Section From,Head Road Section To,Trajectory From,Trajectory To,Cause Ground Detail,Cause Progression,Cause Code Progression,Cause Code,Cause 1,Cause 2,Cause 3,Cause 4,Month
3228727,2022-10-18,2022-10-18,08:44:27,08:55:02,28020.0,2648000.0,"10,583",156.4,158.6,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 11,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3228920,2022-10-18,2022-10-18,09:36:27,09:59:00,36353.0,1612000.0,"22,550",163.1,165.0,A,15,A15,descending,Bemmel,Ressen,Nijmegen,Gorinchem,rush hour traffic jam (no cause reported),VWM 23,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3230012,2022-10-18,2022-10-18,17:33:28,17:35:02,3708.0,2367000.0,"1,567",167.4,169.8,A,50,A50,descending,Grijsoord,Renkum,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3230211,2022-10-18,2022-10-18,17:55:28,17:57:01,3565.0,2300000.0,"1,550",164.3,166.6,A,50,A50,descending,Grijsoord,Renkum,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3232141,2022-10-19,2022-10-19,17:32:28,17:43:01,28993.0,2748000.0,"10,550",161.1,163.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 11,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3234556,2022-10-20,2022-10-20,17:45:28,17:48:02,5390.0,2100000.0,"2,567",156.5,158.6,N,2,N2,descending,A58: Batadorp/Randweg N2,A2: Batadorp/Randweg N2,Leenderheide,Batadorp,rush hour traffic jam (no cause reported),VWM 3,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3235035,2022-10-21,2022-10-21,11:23:27,11:25:00,3565.0,2300000.0,"1,550",164.2,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3235101,2022-10-21,2022-10-21,12:25:27,12:30:01,10307.0,2257000.0,"4,567",164.4,166.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 5,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3235132,2022-10-21,2022-10-21,12:52:27,12:56:00,7362.0,2074000.0,"3,550",167.0,169.1,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 4,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3235133,2022-10-21,2022-10-21,12:52:27,12:54:01,3290.0,2100000.0,"1,567",163.3,165.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3228525,2022-10-18,2022-10-18,08:21:27,08:23:02,3167.0,2000000.0,"1,583",163.3,165.3,N,2,N2,descending,Veldhoven-Zuid,Veldhoven,Leenderheide,Batadorp,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3228828,2022-10-18,2022-10-18,09:04:27,09:08:03,8470.0,2353000.0,"3,600",154.1,156.6,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 4,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3230313,2022-10-18,2022-10-18,18:09:28,18:11:00,4447.0,2900000.0,"1,533",161.2,164.1,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3231423,2022-10-19,2022-10-19,15:40:27,15:45:02,11097.0,2421000.0,"4,583",164.4,166.8,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3232989,2022-10-20,2022-10-20,08:10:26,08:12:02,4160.0,2600000.0,"1,600",162.8,165.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3234633,2022-10-20,2022-10-20,17:57:28,17:59:01,5735.0,3700000.0,"1,550",143.1,157.6,A,2,A2,descending,Batadorp,Ekkersweijer,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3234668,2022-10-20,2022-10-20,18:04:29,18:07:00,5458.0,2169000.0,"2,517",166.3,168.4,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3235001,2022-10-21,2022-10-21,10:24:27,11:16:00,217335.0,4216000.0,"51,550",163.5,166.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 52,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3235141,2022-10-21,2022-10-21,12:56:27,13:06:01,44095.0,4609000.0,"9,567",163.7,169.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 10,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3235242,2022-10-21,2022-10-21,13:48:27,14:03:00,46117.0,3170000.0,"14,550",164.4,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 15,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3229738,2022-10-18,2022-10-18,17:06:29,17:10:02,8195.0,2308000.0,"3,550",181.6,183.7,A,50,A50,descending,Arnhem-Centrum,Waterberg,Apeldoorn,Arnhem,rush hour traffic jam (no cause reported),VWM 4,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3229743,2022-10-18,2022-10-18,17:07:28,17:09:00,3373.0,2200000.0,"1,533",161.2,163.4,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3230221,2022-10-18,2022-10-18,17:56:28,18:01:01,10208.0,2244000.0,"4,550",181.6,183.8,A,50,A50,descending,Arnhem-Centrum,Waterberg,Apeldoorn,Arnhem,rush hour traffic jam (no cause reported),VWM 5,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3232156,2022-10-19,2022-10-19,17:34:28,17:36:00,3220.0,2100000.0,"1,533",142.5,155.4,A,2,A2,descending,Batadorp,Ekkersweijer,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3234926,2022-10-21,2022-10-21,07:39:25,07:41:00,3483.0,2200000.0,"1,583",162.3,164.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3235113,2022-10-21,2022-10-21,12:36:27,12:52:01,59452.0,3819000.0,"15,567",164.7,166.8,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 16,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3233453,2022-10-20,2022-10-20,13:37:27,13:50:02,44737.0,3555000.0,"12,583",164.1,167.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 13,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3233517,2022-10-20,2022-10-20,14:48:27,14:56:02,18147.0,2393000.0,"7,583",164.4,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 8,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3228639,2022-10-18,2022-10-18,08:32:27,08:34:01,3917.0,2500000.0,"1,567",161.4,163.9,N,2,N2,descending,Veldhoven,Meerhoven-Zuid,Leenderheide,Batadorp,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3230326,2022-10-18,2022-10-18,18:11:28,18:15:02,7795.0,2186000.0,"3,567",161.1,163.2,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 4,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3231510,2022-10-19,2022-10-19,16:02:27,16:05:02,7913.0,3063000.0,"2,583",163.4,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3233172,2022-10-20,2022-10-20,08:39:27,08:41:00,3255.0,2100000.0,"1,550",175.9,178.0,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3228549,2022-10-18,2022-10-18,08:24:26,09:03:01,137150.0,3555000.0,"38,583",174.7,178.7,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 39,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3228842,2022-10-18,2022-10-18,09:08:27,09:10:02,2850.0,1800000.0,"1,583",155.1,156.9,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3230594,2022-10-19,2022-10-19,06:41:23,06:59:00,46098.0,2617000.0,"17,617",163.2,166.1,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 18,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3231673,2022-10-19,2022-10-19,16:28:28,16:32:02,8305.0,2329000.0,"3,567",164.3,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3233265,2022-10-20,2022-10-20,08:58:27,09:00:03,7360.0,4600000.0,"1,600",179.7,184.3,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3233472,2022-10-20,2022-10-20,13:59:27,14:02:00,6568.0,2576000.0,"2,550",164.4,166.9,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 3,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3235194,2022-10-21,2022-10-21,13:29:27,13:44:01,35548.0,2440000.0,"14,567",167.9,170.1,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 15,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3233063,2022-10-20,2022-10-20,08:22:27,08:46:01,87917.0,3731000.0,"23,567",176.4,179.7,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 24,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3233183,2022-10-20,2022-10-20,08:41:27,08:51:02,22977.0,2398000.0,"9,583",178.0,180.0,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 10,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3233221,2022-10-20,2022-10-20,08:48:27,08:50:02,3800.0,2400000.0,"1,583",162.4,164.8,N,2,N2,descending,Veldhoven-Zuid,Veldhoven,Leenderheide,Batadorp,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3233425,2022-10-20,2022-10-20,13:11:27,13:13:00,3100.0,2000000.0,"1,550",163.3,165.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3233541,2022-10-20,2022-10-20,15:01:27,15:10:02,21137.0,2463000.0,"8,583",164.0,166.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 9,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3234145,2022-10-20,2022-10-20,17:00:28,17:03:01,7407.0,2905000.0,"2,550",166.3,168.5,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3234225,2022-10-20,2022-10-20,17:08:31,17:20:03,33197.0,2878000.0,"11,533",156.5,158.8,N,2,N2,descending,A58: Batadorp/Randweg N2,A2: Batadorp/Randweg N2,Leenderheide,Batadorp,rush hour traffic jam (no cause reported),VWM 12,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3228665,2022-10-18,2022-10-18,08:35:28,09:06:02,98145.0,3211000.0,"30,567",175.9,178.1,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 31,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3230243,2022-10-18,2022-10-18,17:59:29,18:02:02,6630.0,2600000.0,"2,550",161.1,163.7,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3230348,2022-10-18,2022-10-18,18:15:27,18:19:00,9560.0,2693000.0,"3,550",161.2,163.9,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 4,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3230349,2022-10-18,2022-10-18,18:15:27,18:17:00,3565.0,2300000.0,"1,550",166.1,168.4,A,50,A50,descending,Grijsoord,Renkum,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3233435,2022-10-20,2022-10-20,13:22:27,13:24:01,3133.0,2000000.0,"1,567",163.5,165.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3233491,2022-10-20,2022-10-20,14:24:27,14:27:00,5670.0,2224000.0,"2,550",163.8,165.8,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 3,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3233495,2022-10-20,2022-10-20,14:28:27,14:34:00,15322.0,2761000.0,"5,550",164.4,166.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 6,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3244775,2022-10-28,2022-10-28,12:17:27,12:21:00,15385.0,4334000.0,"3,550",179.0,183.2,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 4,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3244864,2022-10-28,2022-10-28,12:52:27,13:03:02,55002.0,5197000.0,"10,583",179.8,187.1,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 11,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3245162,2022-10-28,2022-10-28,14:30:28,14:34:00,9675.0,2738000.0,"3,533",163.6,166.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 4,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3245167,2022-10-28,2022-10-28,14:32:28,14:38:00,11872.0,2145000.0,"5,533",181.1,183.3,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 6,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3246229,2022-10-28,2022-10-28,17:18:28,17:26:00,31470.0,4177000.0,"7,533",164.4,169.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 8,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3246306,2022-10-28,2022-10-28,17:29:28,17:32:01,6088.0,2388000.0,"2,550",164.5,167.0,A,50,A50,descending,Grijsoord,Renkum,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3246629,2022-10-29,2022-10-29,10:26:25,11:34:00,315673.0,4671000.0,"67,583",163.5,165.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,accident (len),VWM 1,"[000], [ACI], [ACA], [000]",ACI,Accidents,Accident,Accident,Accident,11
3246651,2022-10-29,2022-10-29,11:11:26,11:27:00,47468.0,3049000.0,"15,567",163.8,165.9,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 16,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3246674,2022-10-29,2022-10-29,11:36:26,12:24:00,278720.0,5860000.0,"47,567",164.0,166.1,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 48,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3246697,2022-10-29,2022-10-29,12:26:26,14:25:13,361185.0,3041000.0,"118,783",163.9,166.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,road work,VWM 5,"[000], [RWK]",RWK,Road Works,Works,Works,Construction and Planned Maintenance,11
3246823,2022-10-29,2022-10-29,15:02:27,15:07:00,11120.0,2444000.0,"4,550",163.2,165.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 5,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3246873,2022-10-29,2022-10-29,16:02:27,16:13:00,30202.0,2863000.0,"10,550",163.5,165.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 11,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3247143,2022-10-30,2022-10-30,15:37:26,15:41:00,10723.0,3007000.0,"3,567",167.0,170.2,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 4,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3243596,2022-10-27,2022-10-27,16:40:28,16:42:01,4185.0,2700000.0,"1,550",164.1,166.8,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3244058,2022-10-27,2022-10-27,17:36:29,17:39:01,5980.0,2361000.0,"2,533",160.2,162.6,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3244676,2022-10-28,2022-10-28,11:38:27,12:52:01,382265.0,5196000.0,"73,567",163.5,166.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,accident and (traffic jam outside striker without cause),VWM 17,"[000], [ACI], [000]",ACI,Accidents,Accident,Accident,Accident,11
